,Id,Parent,Rank,Rarity Score
1809,3226,MOODIES BY HANUKA,1,488331.13
1810,3348,MOODIES BY HANUKA,1,488331.13
1811,3477,MOODIES BY HANUKA,1,488331.13
1812,3772,MOODIES BY HANUKA,1,488331.13
1813,4122,MOODIES BY HANUKA,1,488331.13
1814,4542,MOODIES BY HANUKA,1,488331.13
1815,4617,MOODIES BY HANUKA,1,488331.13
1816,4819,MOODIES BY HANUKA,1,488331.13
1817,5066,MOODIES BY HANUKA,1,488331.13
1818,5145,MOODIES BY HANUKA,1,488331.13
1819,5376,MOODIES BY HANUKA,1,488331.13
1820,5517,MOODIES BY HANUKA,1,488331.13
1821,5671,MOODIES BY HANUKA,1,488331.13
1822,5789,MOODIES BY HANUKA,1,488331.13
1823,5910,MOODIES BY HANUKA,1,488331.13
1824,6032,MOODIES BY HANUKA,1,488331.13
1825,6709,MOODIES BY HANUKA,1,488331.13
1826,6881,MOODIES BY HANUKA,1,488331.13
1827,6903,MOODIES BY HANUKA,1,488331.13
1828,7178,MOODIES BY HANUKA,1,488331.13
1829,7348,MOODIES BY HANUKA,1,488331.13
1830,3897,MOODIES BY HANUKA,33,378311.22
1831,1942,MOODIES BY HANUKA,34,5795.45
1832,132,MOODIES BY HANUKA,35,5561.21
1833,4230,MOODIES BY HANUKA,36,5159.66
1834,1516,MOODIES BY HANUKA,37,5105.11
1835,3663,MOODIES BY HANUKA,38,4976.46
1836,4205,MOODIES BY HANUKA,39,4925.2
1837,1906,MOODIES BY HANUKA,40,4918.57
1838,496,MOODIES BY HANUKA,41,4902.68
1839,3484,MOODIES BY HANUKA,42,4874.76
1840,370,MOODIES BY HANUKA,43,4790.97
1841,469,MOODIES BY HANUKA,44,4771.07
1842,3889,MOODIES BY HANUKA,45,4769.3
1843,7208,MOODIES BY HANUKA,46,4760.19
1844,1458,MOODIES BY HANUKA,47,4759.07
1845,4998,MOODIES BY HANUKA,48,4750.13
1846,3574,MOODIES BY HANUKA,49,4724.49
1847,5383,MOODIES BY HANUKA,50,4709.74
1848,0,FEVER DREAM FRIENDS,1,126350.59
1849,333,FEVER DREAM FRIENDS,2,122631.3
1850,39,FEVER DREAM FRIENDS,3,63446.57
1851,641,FEVER DREAM FRIENDS,4,53491.9
1852,186,FEVER DREAM FRIENDS,5,53045.18
1853,1073,FEVER DREAM FRIENDS,6,51355.68
1854,293,FEVER DREAM FRIENDS,7,51178.85
1855,663,FEVER DREAM FRIENDS,8,51148.05
1856,2,FEVER DREAM FRIENDS,9,51101.43
1857,243,FEVER DREAM FRIENDS,10,45054.16
1858,477,FEVER DREAM FRIENDS,11,42985.22
1859,722,FEVER DREAM FRIENDS,12,24538.33
1860,718,FEVER DREAM FRIENDS,13,16663.67
1861,47,FEVER DREAM FRIENDS,14,13827.71
1862,980,FEVER DREAM FRIENDS,15,11397.75
1863,999,FEVER DREAM FRIENDS,16,10802.25
1864,167,FEVER DREAM FRIENDS,17,9662.8
1865,867,FEVER DREAM FRIENDS,18,9560.56
1866,1011,FEVER DREAM FRIENDS,19,8555.91
1867,366,FEVER DREAM FRIENDS,20,8288.15
1868,1013,FEVER DREAM FRIENDS,21,8097.91
1869,134,FEVER DREAM FRIENDS,22,7953.28
1870,26,FEVER DREAM FRIENDS,23,7945.45
1871,383,FEVER DREAM FRIENDS,24,7606.1
1872,22,FEVER DREAM FRIENDS,25,7550.44
1873,827,FEVER DREAM FRIENDS,26,7549.78
1874,368,FEVER DREAM FRIENDS,27,7445.43
1875,111,FEVER DREAM FRIENDS,28,7105.48
1876,1023,FEVER DREAM FRIENDS,29,6805.86
1877,329,FEVER DREAM FRIENDS,30,6718.21
1878,176,FEVER DREAM FRIENDS,31,6500.67
1879,495,FEVER DREAM FRIENDS,32,6488.96
1880,730,FEVER DREAM FRIENDS,33,6333.93
1881,7,FEVER DREAM FRIENDS,34,6323.39
1882,374,FEVER DREAM FRIENDS,35,6315.75
1883,835,FEVER DREAM FRIENDS,36,5885.58
1884,30,FEVER DREAM FRIENDS,37,5785.54
1885,1,FEVER DREAM FRIENDS,38,5608.86
1886,1071,FEVER DREAM FRIENDS,39,5568.01
1887,467,FEVER DREAM FRIENDS,40,5564.46
1888,965,FEVER DREAM FRIENDS,41,5557.38
1889,574,FEVER DREAM FRIENDS,42,5547.65
1890,399,FEVER DREAM FRIENDS,43,5469.62
1891,738,FEVER DREAM FRIENDS,44,5465.23
1892,198,FEVER DREAM FRIENDS,45,5365.42
1893,709,FEVER DREAM FRIENDS,46,5362.63
1894,278,FEVER DREAM FRIENDS,47,5360.16
1895,239,FEVER DREAM FRIENDS,48,5354.68
1896,949,FEVER DREAM FRIENDS,49,5326.24
1897,874,FEVER DREAM FRIENDS,50,5285.41
1898,8527,NICKELODEON RUGRATS HEY ARNOLD,1,39793.05
1899,3422,NICKELODEON RUGRATS HEY ARNOLD,2,24632.79
1900,7707,NICKELODEON RUGRATS HEY ARNOLD,3,23416.58
1901,7017,NICKELODEON RUGRATS HEY ARNOLD,4,23254.97
1902,10852,NICKELODEON RUGRATS HEY ARNOLD,5,17683.1
1903,10834,NICKELODEON RUGRATS HEY ARNOLD,6,16594.65
1904,10547,NICKELODEON RUGRATS HEY ARNOLD,7,16332.41
1905,509,NICKELODEON RUGRATS HEY ARNOLD,8,16069.07
1906,9020,NICKELODEON RUGRATS HEY ARNOLD,9,15802.44
1907,8881,NICKELODEON RUGRATS HEY ARNOLD,10,15761.04
1908,4242,NICKELODEON RUGRATS HEY ARNOLD,11,14261.98
1909,6613,NICKELODEON RUGRATS HEY ARNOLD,12,13209.4
1910,10996,NICKELODEON RUGRATS HEY ARNOLD,13,10397.25
1911,10953,NICKELODEON RUGRATS HEY ARNOLD,14,9708.4
1912,10571,NICKELODEON RUGRATS HEY ARNOLD,15,9586.09
1913,10998,NICKELODEON RUGRATS HEY ARNOLD,16,9252.0
1914,5835,NICKELODEON RUGRATS HEY ARNOLD,17,8706.94
1915,10776,NICKELODEON RUGRATS HEY ARNOLD,18,8098.11
1916,2022,NICKELODEON RUGRATS HEY ARNOLD,19,8012.93
1917,10762,NICKELODEON RUGRATS HEY ARNOLD,20,7866.74
1918,10871,NICKELODEON RUGRATS HEY ARNOLD,21,7490.81
1919,10941,NICKELODEON RUGRATS HEY ARNOLD,22,7296.39
1920,10789,NICKELODEON RUGRATS HEY ARNOLD,23,6556.13
1921,6857,NICKELODEON RUGRATS HEY ARNOLD,24,6471.1
1922,1700,NICKELODEON RUGRATS HEY ARNOLD,25,6100.92
1923,10400,NICKELODEON RUGRATS HEY ARNOLD,26,5988.21
1924,10902,NICKELODEON RUGRATS HEY ARNOLD,27,5920.7
1925,10892,NICKELODEON RUGRATS HEY ARNOLD,28,5917.58
1926,10819,NICKELODEON RUGRATS HEY ARNOLD,29,5867.37
1927,10593,NICKELODEON RUGRATS HEY ARNOLD,30,5840.18
1928,10988,NICKELODEON RUGRATS HEY ARNOLD,31,5743.63
1929,775,NICKELODEON RUGRATS HEY ARNOLD,32,5665.32
1930,10938,NICKELODEON RUGRATS HEY ARNOLD,33,5661.57
1931,1410,NICKELODEON RUGRATS HEY ARNOLD,34,5600.14
1932,10116,NICKELODEON RUGRATS HEY ARNOLD,35,5458.58
1933,5682,NICKELODEON RUGRATS HEY ARNOLD,36,5312.01
1934,10887,NICKELODEON RUGRATS HEY ARNOLD,37,5266.83
1935,6220,NICKELODEON RUGRATS HEY ARNOLD,38,5147.16
1936,7629,NICKELODEON RUGRATS HEY ARNOLD,39,5136.49
1937,10848,NICKELODEON RUGRATS HEY ARNOLD,40,5120.28
1938,10778,NICKELODEON RUGRATS HEY ARNOLD,41,5074.54
1939,2127,NICKELODEON RUGRATS HEY ARNOLD,42,5052.12
1940,1947,NICKELODEON RUGRATS HEY ARNOLD,43,4983.16
1941,1300,NICKELODEON RUGRATS HEY ARNOLD,44,4966.65
1942,964,NICKELODEON RUGRATS HEY ARNOLD,45,4959.21
1943,5550,NICKELODEON RUGRATS HEY ARNOLD,46,4919.64
1944,10672,NICKELODEON RUGRATS HEY ARNOLD,47,4873.88
1945,952,NICKELODEON RUGRATS HEY ARNOLD,48,4836.61
1946,1522,NICKELODEON RUGRATS HEY ARNOLD,49,4778.44
1947,8104,NICKELODEON RUGRATS HEY ARNOLD,50,4725.52
1948,2222,KRAPOPOLIS KRAP CHICKENS,1,3625.41
1949,277,KRAPOPOLIS KRAP CHICKENS,2,2263.29
1950,3108,KRAPOPOLIS KRAP CHICKENS,3,1895.15
1951,3353,KRAPOPOLIS KRAP CHICKENS,4,1891.39
1952,845,KRAPOPOLIS KRAP CHICKENS,5,1890.16
1953,3263,KRAPOPOLIS KRAP CHICKENS,6,1860.7
1954,743,KRAPOPOLIS KRAP CHICKENS,7,1829.75
1955,604,KRAPOPOLIS KRAP CHICKENS,8,1628.26
1956,1663,KRAPOPOLIS KRAP CHICKENS,9,1590.01
1957,1471,KRAPOPOLIS KRAP CHICKENS,10,1587.74
1958,2607,KRAPOPOLIS KRAP CHICKENS,11,1322.06
1959,28,KRAPOPOLIS KRAP CHICKENS,12,1312.02
1960,1030,KRAPOPOLIS KRAP CHICKENS,13,1280.15
1961,3155,KRAPOPOLIS KRAP CHICKENS,14,1239.26
1962,3457,KRAPOPOLIS KRAP CHICKENS,15,1201.53
1963,1174,KRAPOPOLIS KRAP CHICKENS,16,1160.76
1964,2004,KRAPOPOLIS KRAP CHICKENS,17,1128.28
1965,400,KRAPOPOLIS KRAP CHICKENS,18,1088.19
1966,2325,KRAPOPOLIS KRAP CHICKENS,19,923.97
1967,787,KRAPOPOLIS KRAP CHICKENS,20,909.93
1968,579,KRAPOPOLIS KRAP CHICKENS,21,887.13
1969,3100,KRAPOPOLIS KRAP CHICKENS,22,882.1
1970,394,KRAPOPOLIS KRAP CHICKENS,23,853.8
1971,998,KRAPOPOLIS KRAP CHICKENS,24,853.69
1972,568,KRAPOPOLIS KRAP CHICKENS,25,848.56
1973,3140,KRAPOPOLIS KRAP CHICKENS,26,848.49
1974,2130,KRAPOPOLIS KRAP CHICKENS,27,825.21
1975,136,KRAPOPOLIS KRAP CHICKENS,28,808.82
1976,1808,KRAPOPOLIS KRAP CHICKENS,29,804.07
1977,621,KRAPOPOLIS KRAP CHICKENS,30,779.57
1978,2586,KRAPOPOLIS KRAP CHICKENS,31,779.37
1979,522,KRAPOPOLIS KRAP CHICKENS,32,768.31
1980,1643,KRAPOPOLIS KRAP CHICKENS,33,755.14
1981,1741,KRAPOPOLIS KRAP CHICKENS,34,752.86
1982,538,KRAPOPOLIS KRAP CHICKENS,35,751.2
1983,680,KRAPOPOLIS KRAP CHICKENS,36,750.09
1984,3215,KRAPOPOLIS KRAP CHICKENS,37,741.88
1985,2866,KRAPOPOLIS KRAP CHICKENS,38,741.04
1986,284,KRAPOPOLIS KRAP CHICKENS,39,740.23
1987,3276,KRAPOPOLIS KRAP CHICKENS,40,739.69
1988,2277,KRAPOPOLIS KRAP CHICKENS,41,735.16
1989,2494,KRAPOPOLIS KRAP CHICKENS,42,705.15
1990,519,KRAPOPOLIS KRAP CHICKENS,43,703.09
1991,1540,KRAPOPOLIS KRAP CHICKENS,44,693.92
1992,786,KRAPOPOLIS KRAP CHICKENS,45,654.64
1993,770,KRAPOPOLIS KRAP CHICKENS,46,633.39
1994,1753,KRAPOPOLIS KRAP CHICKENS,47,627.57
1995,2044,KRAPOPOLIS KRAP CHICKENS,48,609.9
1996,1786,KRAPOPOLIS KRAP CHICKENS,49,605.33
1997,289,KRAPOPOLIS KRAP CHICKENS,50,605.29
1998,120,PARTICIPANTS,1,3501.98
1999,516,PARTICIPANTS,2,3031.14
2000,274,PARTICIPANTS,3,2701.99
2001,1528,PARTICIPANTS,4,2682.52
2002,794,PARTICIPANTS,5,2369.37
2003,2216,PARTICIPANTS,6,2181.11
2004,2009,PARTICIPANTS,7,2109.72
2005,2073,PARTICIPANTS,8,2104.39
2006,993,PARTICIPANTS,9,2049.2
2007,1111,PARTICIPANTS,10,2035.79
2008,3324,PARTICIPANTS,11,2014.76
2009,3036,PARTICIPANTS,12,2013.03
2010,2068,PARTICIPANTS,13,1975.63
2011,2896,PARTICIPANTS,14,1974.27
2012,470,PARTICIPANTS,15,1953.53
2013,2128,PARTICIPANTS,16,1925.47
2014,2032,PARTICIPANTS,17,1917.57
2015,2531,PARTICIPANTS,18,1894.31
2016,465,PARTICIPANTS,19,1890.33
2017,1534,PARTICIPANTS,20,1871.84
2018,1449,PARTICIPANTS,21,1860.0
2019,1763,PARTICIPANTS,22,1850.52
2020,848,PARTICIPANTS,23,1842.25
2021,1208,PARTICIPANTS,24,1694.49
2022,1903,PARTICIPANTS,25,1619.76
2023,2790,PARTICIPANTS,26,1515.54
2024,485,PARTICIPANTS,27,1505.07
2025,980,PARTICIPANTS,28,1480.72
2026,1374,PARTICIPANTS,29,1476.94
2027,2882,PARTICIPANTS,30,1476.4
2028,1302,PARTICIPANTS,31,1474.11
2029,2268,PARTICIPANTS,32,1469.77
2030,198,PARTICIPANTS,33,1460.42
2031,1142,PARTICIPANTS,34,1457.63
2032,1799,PARTICIPANTS,35,1448.55
2033,111,PARTICIPANTS,36,1429.39
2034,2349,PARTICIPANTS,37,1386.53
2035,3234,PARTICIPANTS,38,1357.25
2036,1540,PARTICIPANTS,39,1347.69
2037,512,PARTICIPANTS,40,1341.73
2038,2099,PARTICIPANTS,41,1327.02
2039,500,PARTICIPANTS,42,1326.17
2040,681,PARTICIPANTS,43,1315.56
2041,2993,PARTICIPANTS,44,1304.79
2042,2624,PARTICIPANTS,45,1294.35
2043,1181,PARTICIPANTS,46,1284.42
2044,589,PARTICIPANTS,47,1282.82
2045,1251,PARTICIPANTS,48,1236.59
2046,915,PARTICIPANTS,49,1226.86
2047,691,PARTICIPANTS,50,1203.54
2048,935,DIGITAL DOGS BREEDING LABS,1,611.17
2049,391,DIGITAL DOGS BREEDING LABS,2,371.86
2050,562,DIGITAL DOGS BREEDING LABS,2,371.86
2051,27,DIGITAL DOGS BREEDING LABS,4,293.51
2052,370,DIGITAL DOGS BREEDING LABS,4,293.51
2053,184,DIGITAL DOGS BREEDING LABS,6,285.42
2054,736,DIGITAL DOGS BREEDING LABS,6,285.42
2055,579,DIGITAL DOGS BREEDING LABS,8,284.91
2056,709,DIGITAL DOGS BREEDING LABS,8,284.91
2057,1,DIGITAL DOGS BREEDING LABS,10,276.82
2058,180,DIGITAL DOGS BREEDING LABS,10,276.82
2059,452,DIGITAL DOGS BREEDING LABS,10,276.82
2060,686,DIGITAL DOGS BREEDING LABS,10,276.82
2061,765,DIGITAL DOGS BREEDING LABS,10,276.82
2062,811,DIGITAL DOGS BREEDING LABS,10,276.82
2063,849,DIGITAL DOGS BREEDING LABS,10,276.82
2064,913,DIGITAL DOGS BREEDING LABS,10,276.82
2065,35,DIGITAL DOGS BREEDING LABS,18,252.57
2066,335,DIGITAL DOGS BREEDING LABS,18,252.57
2067,558,DIGITAL DOGS BREEDING LABS,18,252.57
2068,94,DIGITAL DOGS BREEDING LABS,21,244.48
2069,371,DIGITAL DOGS BREEDING LABS,21,244.48
2070,476,DIGITAL DOGS BREEDING LABS,21,244.48
2071,61,DIGITAL DOGS BREEDING LABS,24,244.17
2072,534,DIGITAL DOGS BREEDING LABS,24,244.17
2073,32,DIGITAL DOGS BREEDING LABS,26,236.08
2074,37,DIGITAL DOGS BREEDING LABS,26,236.08
2075,358,DIGITAL DOGS BREEDING LABS,26,236.08
2076,574,DIGITAL DOGS BREEDING LABS,26,236.08
2077,597,DIGITAL DOGS BREEDING LABS,26,236.08
2078,699,DIGITAL DOGS BREEDING LABS,26,236.08
2079,794,DIGITAL DOGS BREEDING LABS,26,236.08
2080,376,DIGITAL DOGS BREEDING LABS,33,190.29
2081,749,DIGITAL DOGS BREEDING LABS,33,190.29
2082,321,DIGITAL DOGS BREEDING LABS,35,181.89
2083,419,DIGITAL DOGS BREEDING LABS,35,181.89
2084,756,DIGITAL DOGS BREEDING LABS,35,181.89
2085,543,DIGITAL DOGS BREEDING LABS,38,181.68
2086,581,DIGITAL DOGS BREEDING LABS,38,181.68
2087,587,DIGITAL DOGS BREEDING LABS,38,181.68
2088,644,DIGITAL DOGS BREEDING LABS,38,181.68
2089,863,DIGITAL DOGS BREEDING LABS,38,181.68
2090,45,DIGITAL DOGS BREEDING LABS,43,173.29
2091,103,DIGITAL DOGS BREEDING LABS,43,173.29
2092,107,DIGITAL DOGS BREEDING LABS,43,173.29
2093,161,DIGITAL DOGS BREEDING LABS,43,173.29
2094,408,DIGITAL DOGS BREEDING LABS,43,173.29
2095,415,DIGITAL DOGS BREEDING LABS,43,173.29
2096,420,DIGITAL DOGS BREEDING LABS,43,173.29
2097,545,DIGITAL DOGS BREEDING LABS,43,173.29
2098,571,MARTIANS VS ROUGHNECKS WEAPONS,1,1079.96
2099,576,MARTIANS VS ROUGHNECKS WEAPONS,1,1079.96
2100,670,MARTIANS VS ROUGHNECKS WEAPONS,1,1079.96
2101,989,MARTIANS VS ROUGHNECKS WEAPONS,4,1079.15
2102,1195,MARTIANS VS ROUGHNECKS WEAPONS,4,1079.15
2103,1647,MARTIANS VS ROUGHNECKS WEAPONS,4,1079.15
2104,2067,MARTIANS VS ROUGHNECKS WEAPONS,4,1079.15
2105,2445,MARTIANS VS ROUGHNECKS WEAPONS,4,1079.15
2106,656,MARTIANS VS ROUGHNECKS WEAPONS,9,1004.29
2107,816,MARTIANS VS ROUGHNECKS WEAPONS,9,1004.29
2108,1634,MARTIANS VS ROUGHNECKS WEAPONS,9,1004.29
2109,1646,MARTIANS VS ROUGHNECKS WEAPONS,9,1004.29
2110,1979,MARTIANS VS ROUGHNECKS WEAPONS,9,1004.29
2111,2381,MARTIANS VS ROUGHNECKS WEAPONS,9,1004.29
2112,2401,MARTIANS VS ROUGHNECKS WEAPONS,9,1004.29
2113,2449,MARTIANS VS ROUGHNECKS WEAPONS,9,1004.29
2114,1031,MARTIANS VS ROUGHNECKS WEAPONS,17,1003.47
2115,1179,MARTIANS VS ROUGHNECKS WEAPONS,17,1003.47
2116,2350,MARTIANS VS ROUGHNECKS WEAPONS,17,1003.47
2117,2444,MARTIANS VS ROUGHNECKS WEAPONS,17,1003.47
2118,246,MARTIANS VS ROUGHNECKS WEAPONS,21,931.88
2119,372,MARTIANS VS ROUGHNECKS WEAPONS,21,931.88
2120,533,MARTIANS VS ROUGHNECKS WEAPONS,21,931.88
2121,1520,MARTIANS VS ROUGHNECKS WEAPONS,21,931.88
2122,1538,MARTIANS VS ROUGHNECKS WEAPONS,21,931.88
2123,1645,MARTIANS VS ROUGHNECKS WEAPONS,21,931.88
2124,1714,MARTIANS VS ROUGHNECKS WEAPONS,21,931.88
2125,2246,MARTIANS VS ROUGHNECKS WEAPONS,21,931.88
2126,251,MARTIANS VS ROUGHNECKS WEAPONS,29,931.06
2127,311,MARTIANS VS ROUGHNECKS WEAPONS,29,931.06
2128,433,MARTIANS VS ROUGHNECKS WEAPONS,29,931.06
2129,1358,MARTIANS VS ROUGHNECKS WEAPONS,29,931.06
2130,1577,MARTIANS VS ROUGHNECKS WEAPONS,29,931.06
2131,2135,MARTIANS VS ROUGHNECKS WEAPONS,29,931.06
2132,2443,MARTIANS VS ROUGHNECKS WEAPONS,29,931.06
2133,555,MARTIANS VS ROUGHNECKS WEAPONS,36,912.41
2134,1322,MARTIANS VS ROUGHNECKS WEAPONS,36,912.41
2135,1391,MARTIANS VS ROUGHNECKS WEAPONS,36,912.41
2136,1396,MARTIANS VS ROUGHNECKS WEAPONS,36,912.41
2137,1644,MARTIANS VS ROUGHNECKS WEAPONS,36,912.41
2138,1953,MARTIANS VS ROUGHNECKS WEAPONS,36,912.41
2139,2374,MARTIANS VS ROUGHNECKS WEAPONS,36,912.41
2140,2394,MARTIANS VS ROUGHNECKS WEAPONS,36,912.41
2141,822,MARTIANS VS ROUGHNECKS WEAPONS,44,912.27
2142,894,MARTIANS VS ROUGHNECKS WEAPONS,44,912.27
2143,899,MARTIANS VS ROUGHNECKS WEAPONS,44,912.27
2144,927,MARTIANS VS ROUGHNECKS WEAPONS,44,912.27
2145,1123,MARTIANS VS ROUGHNECKS WEAPONS,44,912.27
2146,1471,MARTIANS VS ROUGHNECKS WEAPONS,44,912.27
2147,1490,MARTIANS VS ROUGHNECKS WEAPONS,44,912.27
2148,7,UGLY DUCK WTF,1,1022296.64
2149,25,UGLY DUCK WTF,1,1022296.64
2150,83,UGLY DUCK WTF,1,1022296.64
2151,104,UGLY DUCK WTF,1,1022296.64
2152,167,UGLY DUCK WTF,1,1022296.64
2153,201,UGLY DUCK WTF,1,1022296.64
2154,248,UGLY DUCK WTF,1,1022296.64
2155,293,UGLY DUCK WTF,1,1022296.64
2156,339,UGLY DUCK WTF,1,1022296.64
2157,378,UGLY DUCK WTF,1,1022296.64
2158,416,UGLY DUCK WTF,1,1022296.64
2159,445,UGLY DUCK WTF,1,1022296.64
2160,501,UGLY DUCK WTF,1,1022296.64
2161,566,UGLY DUCK WTF,1,1022296.64
2162,634,UGLY DUCK WTF,1,1022296.64
2163,688,UGLY DUCK WTF,1,1022296.64
2164,700,UGLY DUCK WTF,1,1022296.64
2165,1913,UGLY DUCK WTF,1,1022296.64
2166,4378,UGLY DUCK WTF,1,1022296.64
2167,7224,UGLY DUCK WTF,1,1022296.64
2168,1696,UGLY DUCK WTF,21,537180.71
2169,3822,UGLY DUCK WTF,22,12217.44
2170,8913,UGLY DUCK WTF,23,11646.42
2171,8762,UGLY DUCK WTF,24,11392.75
2172,1292,UGLY DUCK WTF,25,10971.49
2173,756,UGLY DUCK WTF,26,10959.89
2174,349,UGLY DUCK WTF,27,10920.9
2175,1488,UGLY DUCK WTF,28,10744.7
2176,3324,UGLY DUCK WTF,29,10518.05
2177,5970,UGLY DUCK WTF,30,10269.18
2178,3513,UGLY DUCK WTF,31,10260.1
2179,5024,UGLY DUCK WTF,32,10117.47
2180,8715,UGLY DUCK WTF,33,10100.1
2181,2111,UGLY DUCK WTF,34,10058.94
2182,3885,UGLY DUCK WTF,35,10014.69
2183,8598,UGLY DUCK WTF,36,9983.51
2184,2498,UGLY DUCK WTF,37,9903.5
2185,5667,UGLY DUCK WTF,38,9881.99
2186,413,UGLY DUCK WTF,39,9871.17
2187,89,UGLY DUCK WTF,40,9841.64
2188,4240,UGLY DUCK WTF,41,9682.51
2189,2063,UGLY DUCK WTF,42,9678.73
2190,5342,UGLY DUCK WTF,43,9635.85
2191,5946,UGLY DUCK WTF,44,9625.5
2192,2013,UGLY DUCK WTF,45,9576.69
2193,8902,UGLY DUCK WTF,46,9525.58
2194,9237,UGLY DUCK WTF,47,9502.0
2195,6681,UGLY DUCK WTF,48,9443.58
2196,3628,UGLY DUCK WTF,49,9425.43
2197,270,UGLY DUCK WTF,50,9412.04
2198,516,UNAPOLOGETIC APES,1,7142.83
2199,2413,UNAPOLOGETIC APES,2,7013.49
2200,457,UNAPOLOGETIC APES,3,6789.17
2201,1038,UNAPOLOGETIC APES,4,6711.72
2202,2509,UNAPOLOGETIC APES,5,6660.4
2203,1936,UNAPOLOGETIC APES,6,6584.96
2204,2189,UNAPOLOGETIC APES,7,6551.72
2205,2113,UNAPOLOGETIC APES,8,6532.64
2206,396,UNAPOLOGETIC APES,9,6467.25
2207,1593,UNAPOLOGETIC APES,10,6456.18
2208,111,UNAPOLOGETIC APES,11,6054.52
2209,2059,UNAPOLOGETIC APES,12,6022.26
2210,298,UNAPOLOGETIC APES,13,5884.73
2211,493,UNAPOLOGETIC APES,14,5565.74
2212,1762,UNAPOLOGETIC APES,15,5550.26
2213,2058,UNAPOLOGETIC APES,16,5544.27
2214,126,UNAPOLOGETIC APES,17,5474.13
2215,1907,UNAPOLOGETIC APES,17,5474.13
2216,3002,UNAPOLOGETIC APES,19,5404.41
2217,531,UNAPOLOGETIC APES,20,5359.61
2218,1702,UNAPOLOGETIC APES,21,5341.69
2219,940,UNAPOLOGETIC APES,22,5298.04
2220,2171,UNAPOLOGETIC APES,23,5287.46
2221,2607,UNAPOLOGETIC APES,24,5275.5
2222,862,UNAPOLOGETIC APES,25,5233.58
2223,958,UNAPOLOGETIC APES,26,5200.66
2224,724,UNAPOLOGETIC APES,27,5160.12
2225,271,UNAPOLOGETIC APES,28,5152.54
2226,1268,UNAPOLOGETIC APES,29,5141.15
2227,190,UNAPOLOGETIC APES,30,5119.76
2228,2876,UNAPOLOGETIC APES,31,5098.33
2229,222,UNAPOLOGETIC APES,32,5058.65
2230,783,UNAPOLOGETIC APES,33,5039.22
2231,2153,UNAPOLOGETIC APES,34,5039.19
2232,1211,UNAPOLOGETIC APES,35,5027.2
2233,719,UNAPOLOGETIC APES,36,5020.16
2234,1450,UNAPOLOGETIC APES,37,5005.24
2235,409,UNAPOLOGETIC APES,38,4993.89
2236,427,UNAPOLOGETIC APES,39,4985.42
2237,1340,UNAPOLOGETIC APES,40,4983.56
2238,2279,UNAPOLOGETIC APES,41,4953.55
2239,1579,UNAPOLOGETIC APES,42,4951.26
2240,1397,UNAPOLOGETIC APES,43,4950.06
2241,1184,UNAPOLOGETIC APES,44,4944.32
2242,515,UNAPOLOGETIC APES,45,4889.47
2243,650,UNAPOLOGETIC APES,46,4828.27
2244,1915,UNAPOLOGETIC APES,47,4793.33
2245,1204,UNAPOLOGETIC APES,48,4673.77
2246,1156,UNAPOLOGETIC APES,49,4655.76
2247,2219,UNAPOLOGETIC APES,50,4520.08
2248,2056,COSMIC COFFEE CUPS,1,1112376.13
2249,2994,COSMIC COFFEE CUPS,1,1112376.13
2250,5026,COSMIC COFFEE CUPS,1,1112376.13
2251,4226,COSMIC COFFEE CUPS,4,11168.29
2252,5955,COSMIC COFFEE CUPS,5,11152.52
2253,2024,COSMIC COFFEE CUPS,6,11072.82
2254,211,COSMIC COFFEE CUPS,7,10954.25
2255,4624,COSMIC COFFEE CUPS,8,10938.58
2256,2228,COSMIC COFFEE CUPS,9,10936.74
2257,276,COSMIC COFFEE CUPS,10,10852.95
2258,37,COSMIC COFFEE CUPS,11,10750.93
2259,196,COSMIC COFFEE CUPS,12,10665.33
2260,2988,COSMIC COFFEE CUPS,13,10623.19
2261,2814,COSMIC COFFEE CUPS,14,10566.73
2262,6191,COSMIC COFFEE CUPS,15,10471.56
2263,4196,COSMIC COFFEE CUPS,16,10380.4
2264,203,COSMIC COFFEE CUPS,17,10377.95
2265,1838,COSMIC COFFEE CUPS,18,10375.86
2266,138,COSMIC COFFEE CUPS,19,10363.12
2267,6099,COSMIC COFFEE CUPS,20,10287.09
2268,6353,COSMIC COFFEE CUPS,21,10206.69
2269,1164,COSMIC COFFEE CUPS,22,10188.19
2270,2806,COSMIC COFFEE CUPS,23,10164.43
2271,6112,COSMIC COFFEE CUPS,24,10163.21
2272,3000,COSMIC COFFEE CUPS,25,10163.19
2273,3809,COSMIC COFFEE CUPS,26,10158.02
2274,5215,COSMIC COFFEE CUPS,27,10148.29
2275,2522,COSMIC COFFEE CUPS,28,10097.91
2276,3415,COSMIC COFFEE CUPS,29,10083.88
2277,5387,COSMIC COFFEE CUPS,30,10053.57
2278,4260,COSMIC COFFEE CUPS,31,9972.51
2279,5015,COSMIC COFFEE CUPS,32,9961.29
2280,4267,COSMIC COFFEE CUPS,33,9908.22
2281,665,COSMIC COFFEE CUPS,34,9860.89
2282,2222,COSMIC COFFEE CUPS,35,9844.69
2283,45,COSMIC COFFEE CUPS,36,9844.66
2284,6435,COSMIC COFFEE CUPS,37,9841.76
2285,4198,COSMIC COFFEE CUPS,38,9797.59
2286,1342,COSMIC COFFEE CUPS,39,9795.28
2287,4646,COSMIC COFFEE CUPS,40,9773.55
2288,5881,COSMIC COFFEE CUPS,41,9743.03
